longitude,latitude,adcode,province,district,address
116.35338,40.068450000000006,110114,北京市,昌平区,北京市昌平区回龙观街道北新金属
116.39344,40.06722,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.36362,40.06562,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.32497,40.063210000000005,110114,北京市,昌平区,北京市昌平区回龙观街道市场管理招商办
116.31124,40.065830000000005,110114,北京市,昌平区,北京市昌平区回龙观街道融泽嘉园中区
116.32921999999999,40.06796,110114,北京市,昌平区,北京市昌平区回龙观街道南店北路北京回龙观医院
116.37619,40.067190000000004,110114,北京市,昌平区,北京市昌平区东小口镇新都路
116.39488,40.06636,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.38226,40.06192,110108,北京市,海淀区,北京市海淀区西三旗街道晨光烧饼(森林大第分店)鼎泽恒旧货市场
116.38265,40.06626,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39824999999999,40.069210000000005,110114,北京市,昌平区,北京市昌平区东小口镇中滩路
116.36225,40.06212,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.33798,40.069320000000005,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑一区(回龙观市政管理所铲冰·扫雪指挥部南)龙博苑1区
116.37998,40.06329,110108,北京市,海淀区,北京市海淀区西三旗街道建材城富力桃园C区
116.34224999999999,40.06434,110114,北京市,昌平区,北京市昌平区回龙观街道文博路吉晟别墅
116.39672999999999,40.06457,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.32211,40.06514,110114,北京市,昌平区,北京市昌平区回龙观街道G6辅路
116.31273999999999,40.06919,110114,北京市,昌平区,北京市昌平区回龙观街道龙域环路金域国际中心A座
116.35642,40.066520000000004,110114,北京市,昌平区,北京市昌平区住总·旗胜家园(北二区)北京国际温泉酒店
116.34459,40.063250000000004,110114,北京市,昌平区,北京市昌平区回龙观街道太平庄北街39
116.37237999999999,40.061420000000005,110108,北京市,海淀区,北京市海淀区西三旗街道建材城东路建材城东一里
116.36243999999999,40.06987,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北一区)SOCO公社
116.34885,40.06825,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路35泰华龙旗广场5号6号楼住宅小区
116.38725,40.064840000000004,110114,北京市,昌平区,北京市昌平区东小口镇昌平区东小口镇单家村村民委员会
116.37169,40.069720000000004,110114,北京市,昌平区,北京市昌平区东小口镇东方红学校
116.36891,40.06992,110114,北京市,昌平区,北京市昌平区霍营街道华龙苑南里社区服务站
116.34183999999999,40.062650000000005,110114,北京市,昌平区,北京市昌平区回龙观街道建材城西路26三旗百汇商品城
116.36922,40.06572,110108,北京市,海淀区,北京市海淀区西三旗街道金隅
116.38636,40.06454,110114,北京市,昌平区,北京市昌平区东小口镇大佛寺
116.37237999999999,40.06748,110114,北京市,昌平区,北京市昌平区东小口镇建材城联合社区党总支润生园
116.34318999999999,40.06964,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑二区龙博苑2区
116.37225,40.064980000000006,110108,北京市,海淀区,北京市海淀区西三旗街道新都路金隅翡丽铂爵郡
116.38653,40.067530000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39556,40.067440000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.38349,40.06328,110114,北京市,昌平区,北京市昌平区东小口镇建材城东路9
116.34476,40.06239,110114,北京市,昌平区,北京市昌平区回龙观街道鑫百汇商务快捷酒店北京石油管理干部学院
116.35526,40.06992,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路
116.38776,40.06868,110114,北京市,昌平区,北京市昌平区东小口镇北京天硕伟业高尔夫球会
116.37756,40.06431,110108,北京市,海淀区,北京市海淀区西三旗街道建材城富力桃园A区建材城富力桃园
116.33561999999999,40.065920000000006,110114,北京市,昌平区,北京市昌平区回龙观街道育知东路
116.35284,40.067350000000005,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路新康园北区
116.35238,40.06431,110108,北京市,海淀区,北京市海淀区西三旗街道建材城西一里
116.35725,40.06862,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)住总·旗胜家园北2区
116.37895999999999,40.066950000000006,110114,北京市,昌平区,北京市昌平区东小口镇新都路
116.39876,40.069790000000005,110114,北京市,昌平区,北京市昌平区东小口镇中滩路
116.32535,40.06777,110114,北京市,昌平区,北京市昌平区回龙观街道万润家园
116.39465,40.068540000000006,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39443,40.06729,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.39732,40.06448,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.39714,40.067820000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.37926,40.06898,110114,北京市,昌平区,北京市昌平区东小口镇北京德亿隆门窗有限公司
116.37429,40.06572,110108,北京市,海淀区,北京市海淀区日用百货五金电料金隅翡丽·爱公馆
116.39222,40.06947,110114,北京市,昌平区,北京市昌平区东小口镇任意球足球公园
116.32782999999999,40.06448,110114,北京市,昌平区,北京市昌平区回龙观街道回龙观派出所
116.33727999999999,40.064910000000005,110114,北京市,昌平区,北京市昌平区回龙观街道龙乡中区南店新村
116.38262999999999,40.06429,110114,北京市,昌平区,北京市昌平区东小口镇中国邮政储蓄银行(富力桃园营业所)
116.34379,40.067640000000004,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑(三区)龙博苑3区
116.32155999999999,40.06792,110114,北京市,昌平区,北京市昌平区回龙观街道青藤文化艺术中心新龙城1期
116.35226999999999,40.06678,110114,北京市,昌平区,北京市昌平区回龙观街道新康园(北区)新康园北区
116.35927,40.06928,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北一区)住总·旗胜家园北1区
116.32238,40.067240000000005,110114,北京市,昌平区,北京市昌平区回龙观街道南店北路龙润通达加油站
116.34277,40.06729,110114,北京市,昌平区,北京市昌平区回龙观街道文博路昌平回龙观第二小学
116.36197,40.066210000000005,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)SOCO公社
116.36934,40.06642,110108,北京市,海淀区,北京市海淀区西三旗街道告示牌润生园
116.39853,40.06928,110114,北京市,昌平区,北京市昌平区东小口镇中滩路
116.38587,40.06618,110114,北京市,昌平区,北京市昌平区东小口镇北京城建五机电设备安装工程分公司
116.38874,40.06523,110114,北京市,昌平区,北京市昌平区东小口镇昌平区东小口镇单家村村民委员会
116.39636999999999,40.064440000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.36122,40.06633,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)住总·旗胜家园南区
116.39392,40.067280000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.34267,40.069390000000006,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑二区龙博苑2区
116.39222,40.06336,110114,北京市,昌平区,北京市昌平区东小口镇单村太平郊野公园(东小口镇安全生产服务中心西南)
116.33148,40.06322,110114,北京市,昌平区,北京市昌平区南店新村85号院甲1号楼
116.38998,40.06449,110114,北京市,昌平区,北京市昌平区东小口镇单村
116.35728,40.06548,110108,北京市,海淀区,北京市海淀区西三旗街道建材城西路3知本时代
116.35128999999999,40.06613,110114,北京市,昌平区,北京市昌平区回龙观街道新康园(北区)新康园北区
116.34522,40.06635,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑(三区)龙博苑3区
116.32321999999999,40.06432,110114,北京市,昌平区,北京市昌平区回龙观街道G6辅路
116.38280999999999,40.06983,110114,北京市,昌平区,北京市昌平区东小口镇417乡道
116.33368,40.065380000000005,110114,北京市,昌平区,北京市昌平区回龙观街道南店新村
116.35128999999999,40.06946,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路55
116.39672,40.06564,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.38963,40.065360000000005,110114,北京市,昌平区,北京市昌平区东小口镇昌平区东小口镇单家村村民委员会
116.38771,40.069250000000004,110114,北京市,昌平区,北京市昌平区东小口镇北京天硕伟业高尔夫球会
116.36355,40.069630000000004,110114,北京市,昌平区,北京市昌平区霍营街道黄土店站SOCO公社
116.32366999999999,40.06685,110114,北京市,昌平区,北京市昌平区回龙观街道南店北路北京少林武术学校分校
116.39498,40.069390000000006,110114,北京市,昌平区,北京市昌平区东小口镇415乡道
116.37219,40.06752,110114,北京市,昌平区,北京市昌平区建材城联合社区党总支润生园
116.37172,40.06463,110108,北京市,海淀区,北京市海淀区西三旗街道新都路建材城东一里
116.34414,40.06566,110114,北京市,昌平区,北京市昌平区回龙观街道东村家园
116.36995999999999,40.063570000000006,110108,北京市,海淀区,北京市海淀区西三旗街道山西面食馆(新都路)华德液压工业集团有限责任公司五机床宿舍区
116.36211999999999,40.06269,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.36164,40.06568,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.39542999999999,40.066230000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.38721,40.06777,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39520999999999,40.06946,110114,北京市,昌平区,北京市昌平区东小口镇415乡道
116.37881999999999,40.06783,110114,北京市,昌平区,北京市昌平区东小口镇雨佳幼儿园
116.38212,40.06944,110114,北京市,昌平区,北京市昌平区东小口镇北京环球集团
116.33397,40.064640000000004,110114,北京市,昌平区,北京市昌平区回龙观街道南店新村
116.38423999999999,40.06826,110114,北京市,昌平区,北京市昌平区东小口镇417乡道
116.36126,40.06375,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.36222,40.06781,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北一区)SOCO公社
116.37125999999999,40.069970000000005,110114,北京市,昌平区,北京市昌平区东小口镇回龙观车辆段洗车库
116.34147,40.068270000000005,110114,北京市,昌平区,北京市昌平区回龙观街道黄土东村路
116.37971,40.06864,110114,北京市,昌平区,北京市昌平区东小口镇北京德亿隆门窗有限公司
116.36277,40.06721,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)SOCO公社
116.33474,40.067170000000004,110114,北京市,昌平区,北京市昌平区回龙观街道新龙城(南区)新龙城3期
116.38781999999999,40.068690000000004,110114,北京市,昌平区,北京市昌平区东小口镇北京天硕伟业高尔夫球会
116.37825,40.06582,110108,北京市,海淀区,北京市海淀区西三旗街道富力桃园社区党支部建材城富力桃园C区
116.35197,40.06222,110108,北京市,海淀区,北京市海淀区西三旗街道建材城西一里
116.32753,40.063520000000004,110114,北京市,昌平区,北京市昌平区回龙观街道山西小吃(回龙观镇医院西南)
116.37674,40.06629,110114,北京市,昌平区,北京市昌平区东小口镇兰各庄村出租房屋户250-136号
116.33628999999999,40.063390000000005,110114,北京市,昌平区,北京市昌平区回龙观街道南店新村龙乡中区
116.32222,40.06548,110114,北京市,昌平区,北京市昌平区回龙观街道G6辅路北京少林武术学校分校
116.34515999999999,40.06985,110114,北京市,昌平区,北京市昌平区回龙观街道文华路龙博苑2区
116.34653,40.06376,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路黄平路8号院
116.36442,40.06598,110108,北京市,海淀区,北京市海淀区西三旗街道青岛啤酒五星快乐驿站枫丹丽舍
116.35985,40.066790000000005,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)住总·旗胜家园南区
116.37734999999999,40.067260000000005,110114,北京市,昌平区,北京市昌平区东小口镇兰各庄村出租房屋户250-136号
116.33537,40.06844,110114,北京市,昌平区,北京市昌平区回龙观街道龙博苑(一区)龙博苑1区
116.34969,40.06365,110114,北京市,昌平区,北京市昌平区回龙观街道新康园(南区)新康园南区
116.36563,40.06879,110108,北京市,海淀区,北京市海淀区西三旗街道黄土店站
116.33457,40.06893,110114,北京市,昌平区,北京市昌平区回龙观街道育知东路新龙城2期
116.38192,40.06248,110108,北京市,海淀区,北京市海淀区西三旗街道建材城东路17建材城富力桃园C区
116.33377999999999,40.06687,110114,北京市,昌平区,北京市昌平区回龙观街道新龙城(南区)新龙城3期
116.39135999999999,40.064130000000006,110114,北京市,昌平区,北京市昌平区东小口镇北京西亚建筑市政工程有限责任公司太平郊野公园(东小口镇安全生产服务中心西南)
116.37143999999999,40.066860000000005,110108,北京市,海淀区,北京市海淀区西三旗街道润生园
116.35745,40.06616,110114,北京市,昌平区,北京市昌平区住总·旗胜家园(北二区)北京国际温泉酒店
116.36299,40.06572,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.31472,40.06628,110114,北京市,昌平区,北京市昌平区回龙观街道浦发银行北京回龙观支行住总万科金域国际
116.38676,40.06598,110114,北京市,昌平区,北京市昌平区东小口镇北京城建五机电设备安装工程分公司
116.32325999999999,40.066810000000004,110114,北京市,昌平区,北京市昌平区回龙观街道北京少林武术学校分校
116.37731,40.06631,110114,北京市,昌平区,北京市昌平区东小口镇新都路金隅翡丽·爱公馆
116.31169,40.06833,110114,北京市,昌平区,北京市昌平区回龙观街道龙域中路5号楼
116.37427,40.06674,110114,北京市,昌平区,北京市昌平区东小口镇日用百货五金电料
116.33654,40.06438,110114,北京市,昌平区,北京市昌平区回龙观街道南店新村
116.39941,40.067240000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.38498,40.06279,110114,北京市,昌平区,北京市昌平区东小口镇建材城东路
116.34685999999999,40.06987,110114,北京市,昌平区,北京市昌平区回龙观街道文华路
116.39844,40.06675,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.37128,40.06931,110114,北京市,昌平区,北京市昌平区东小口镇建材城联合社区党总支
116.33310999999999,40.066120000000005,110114,北京市,昌平区,北京市昌平区回龙观街道新龙城(南区)
116.37221,40.066610000000004,110108,北京市,海淀区,北京市海淀区西三旗街道建材城联合社区人口计生委员会润生园
116.39522,40.06727,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.34125999999999,40.066590000000005,110114,北京市,昌平区,北京市昌平区回龙观街道内力觉醒大学吉晟别墅
116.37114,40.06974,110114,北京市,昌平区,北京市昌平区东小口镇回龙观车辆段洗车库
116.36695999999999,40.06631,110108,北京市,海淀区,北京市海淀区西三旗街道建材城中路2号
116.37429,40.06564,110108,北京市,海淀区,北京市海淀区西三旗街道日用百货五金电料金隅翡丽·爱公馆
116.34571,40.063250000000004,110114,北京市,昌平区,北京市昌平区回龙观街道匹夫涮肉城(西三旗店)
116.38722,40.06521,110114,北京市,昌平区,北京市昌平区东小口镇北京城建五机电设备安装工程分公司
116.34716999999999,40.06456,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路8号院
116.34727,40.066210000000005,110114,北京市,昌平区,北京市昌平区回龙观街道泰华龙旗广场北京泰华龙旗酒店
116.37966999999999,40.065650000000005,110108,北京市,海淀区,北京市海淀区西三旗街道富力桃园社区居委会
116.36265999999999,40.06577,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.38578,40.06935,110114,北京市,昌平区,北京市昌平区东小口镇北京司铎园林工程有限公司
116.39641,40.06864,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.37387,40.06662,110114,北京市,昌平区,北京市昌平区东小口镇日用百货五金电料
116.37897,40.06711,110114,北京市,昌平区,北京市昌平区东小口镇新都路
116.35336,40.06929,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路
116.39551999999999,40.06777,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.37434999999999,40.06675,110114,北京市,昌平区,北京市昌平区东小口镇新都路
116.36712,40.069250000000004,110114,北京市,昌平区,北京市昌平区霍营街道华龙苑南里社区服务站
116.34818,40.06772,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路29泰华龙旗广场5号6号楼住宅小区
116.39492,40.06635,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.39622,40.066520000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街太平郊野公园(东小口镇安全生产服务中心西南)
116.38734,40.06654,110114,北京市,昌平区,北京市昌平区东小口镇富顺小吃(太平庄中街店)
116.32469,40.066610000000004,110114,北京市,昌平区,北京市昌平区回龙观街道南店北路
116.34886999999999,40.06412,110108,北京市,海淀区,北京市海淀区新思维画室(黄平路8号院东)新康园北区
116.37122,40.06452,110108,北京市,海淀区,北京市海淀区西三旗街道新都路清河第四小学
116.32122,40.06989,110114,北京市,昌平区,北京市昌平区回龙观街道优贝幼儿园新龙城1期
116.36341999999999,40.062450000000005,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.39626,40.06275,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.39398,40.069790000000005,110114,北京市,昌平区,北京市昌平区东小口镇415乡道
116.36878,40.06447,110108,北京市,海淀区,北京市海淀区西三旗街道新都路
116.32226,40.06918,110114,北京市,昌平区,北京市昌平区回龙观街道优贝幼儿园新龙城1期
116.36753,40.06346,110108,北京市,海淀区,北京市海淀区西三旗街道新都路
116.39388,40.068670000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.32676,40.066340000000004,110114,北京市,昌平区,北京市昌平区回龙观街道南店北路北京回龙观万龙社区
116.35376,40.06687,110114,北京市,昌平区,北京市昌平区建材城西路9号院
116.38954,40.067190000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.31779,40.06937,110114,北京市,昌平区,北京市昌平区回龙观街道G6京藏高速
116.37935999999999,40.06861,110114,北京市,昌平区,北京市昌平区东小口镇北京德亿隆门窗有限公司
116.35531,40.06512,110108,北京市,海淀区,北京市海淀区西三旗街道建材城西二里
116.37872999999999,40.06899,110114,北京市,昌平区,北京市昌平区东小口镇昌平区雨佳幼儿艺术培训中心雨佳幼儿园
116.36986,40.06562,110108,北京市,海淀区,北京市海淀区西三旗街道金隅翡丽公园
116.35124,40.06624,110114,北京市,昌平区,北京市昌平区回龙观街道新康园(北区)新康园北区
116.37944,40.06951,110114,北京市,昌平区,北京市昌平区东小口镇414乡道
116.35638999999999,40.067350000000005,110114,北京市,昌平区,北京市昌平区回龙观街道住总·旗胜家园(北二区)北京国际温泉酒店
116.37597,40.06172,110108,北京市,海淀区,北京市海淀区西三旗街道建材城东路建材城东二里
116.32891,40.06935,110114,北京市,昌平区,北京市昌平区回龙观街道东北小馆新龙城1期
116.39968999999999,40.06327,110114,北京市,昌平区,北京市昌平区东小口镇中滩路
116.38387999999999,40.06863,110114,北京市,昌平区,北京市昌平区东小口镇417乡道
116.35321,40.068780000000004,110114,北京市,昌平区,北京市昌平区回龙观街道黄平路
116.39623999999999,40.068180000000005,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.37863,40.06486,110108,北京市,海淀区,北京市海淀区西三旗街道富力桃园社区居委会建材城富力桃园C区
116.37226,40.06268,110108,北京市,海淀区,北京市海淀区西三旗街道建材城东一里
116.39573,40.06852,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39551,40.06457,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.36898,40.06376,110108,北京市,海淀区,北京市海淀区西三旗街道新都路315总站华德液压工业集团有限责任公司五机床宿舍区
116.39690999999999,40.06919,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39345999999999,40.06962,110114,北京市,昌平区,北京市昌平区东小口镇415乡道
116.33267,40.06459,110114,北京市,昌平区,北京市昌平区回龙观街道回龙观镇中心幼儿园回龙观中心第一小学
116.38234,40.066430000000004,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.39865,40.06181,110114,北京市,昌平区,北京市昌平区东小口镇中滩路太平郊野公园(东小口镇安全生产服务中心西南)
116.33172,40.064550000000004,110114,北京市,昌平区,北京市昌平区回龙观街道回龙观镇中心幼儿园回龙观中心第一小学
116.38262,40.06841,110114,北京市,昌平区,北京市昌平区东小口镇417乡道
116.37917,40.06671,110114,北京市,昌平区,北京市昌平区东小口镇新都路
116.31278999999999,40.06917,110114,北京市,昌平区,北京市昌平区回龙观街道龙域环路金域国际中心A座
116.36364999999999,40.06875,110108,北京市,海淀区,北京市海淀区西三旗街道北京布乐奶酪坊
116.39592999999999,40.06422,110114,北京市,昌平区,北京市昌平区东小口镇太平郊野公园(东小口镇安全生产服务中心西南)
116.39344,40.06891,110114,北京市,昌平区,北京市昌平区东小口镇太平庄中街
116.32876999999999,40.06967,110114,北京市,昌平区,北京市昌平区回龙观街道东北小馆新龙城1期
116.36368999999999,40.06248,110108,北京市,海淀区,北京市海淀区西三旗街道枫丹丽舍
116.38923,40.062290000000004,110114,北京市,昌平区,北京市昌平区东小口镇单村
116.34537,40.063120000000005,110114,北京市,昌平区,北京市昌平区回龙观街道匹夫涮肉城(西三旗店)北京石油管理干部学院
